ticker,published_utc,title,publisher,url
KBH,2025-11-11T11:32:11+00:00,Cavco Industries: Acquisition And Buybacks Build A Compelling Case,SeekingAlpha,https://finnhub.io/api/news?id=c18fc8cf33e3a3b042f3f62e1fb199bd3c0d9538b5f6f21eeac706d554da12d6
KBH,2025-11-08T12:30:49+00:00,KB Home (NYSE:KBH) Could Be A Buy For Its Upcoming Dividend,Yahoo,https://finnhub.io/api/news?id=52ae3c6429d3a74a41b5486c39e33efcf75e8f9b8a08ee81ab9ce532415ec75b
KBH,2025-11-07T13:00:00+00:00,"KB Home Announces the Grand Opening of Three New Communities Within the Highly Desirable Tivoli Master Plan in Modesto, California",Yahoo,https://finnhub.io/api/news?id=2e8258b51f9d26feb2e6044fc98b3281dc40b1c317dcff68d865503c751d03b4
KBH,2025-11-07T04:01:57+00:00,3 Reasons to Avoid KBH and 1 Stock to Buy Instead,Yahoo,https://finnhub.io/api/news?id=59a4ae98f315e934d4eec0090544fb0fd290f57a435e1289ba8041e2bfb57471
KBH,2025-11-07T03:33:37+00:00,Q3 Earnings Roundup: KB Home (NYSE:KBH) And The Rest Of The Home Builders Segment,Yahoo,https://finnhub.io/api/news?id=aa42fa8836abc0524ff70aaadc6978117d5ab202bad386f2e075e28d95bc96ab
KBH,2025-10-31T20:30:00+00:00,"KB Home Announces the Grand Opening of Its Newest Community in Highly Desirable San Tan Valley, Arizona",Yahoo,https://finnhub.io/api/news?id=d7b9f423de09a22390f6ad0e5d919c8f771ca84600f4cbb837b021799c95ae48
KBH,2025-10-31T18:47:02+00:00,KB Home (NYSE:KBH) Has Affirmed Its Dividend Of $0.25,Yahoo,https://finnhub.io/api/news?id=1c7af1bc9472bdd9fe3361745802b47492614d14e71788ed7a3a857c6cce9bf9
KBH,2025-10-31T12:00:00+00:00,"KB Home Announces the Grand Opening of Two New Communities Within the Desirable Nautical Cove Master Plan in Menifee, California",Yahoo,https://finnhub.io/api/news?id=f860957d5d5dc1dc8e130726a0e892fb0aa63a9483e11875f3e4ff2ea0190c36
KBH,2025-10-31T12:00:00+00:00,"KB Home Announces the Grand Opening of Two New Communities Within the Highly Desirable Mandarina Master Plan in Marana, Arizona",Yahoo,https://finnhub.io/api/news?id=5f26b75d6f4d8364c6a86d356731761e1c51ac9fb15315e1345034de629a8ad5
KBH,2025-10-29T14:24:00+00:00,"Otis Worldwide Q3 Earnings & Net Sales Beat Estimates, Stock Up",Yahoo,https://finnhub.io/api/news?id=d3b7900dc59f8c0e6b98b43b733de97addb3b265df32c807e2290bce2372aed8
KBH,2025-10-28T17:04:00+00:00,"D.R. Horton Stock Tumbles on Q4 Earnings Miss, Revenues Down Y/Y",Yahoo,https://finnhub.io/api/news?id=be340d76508e82664ca3fb661cbf99b3a5e0caeb17fe8ef3e8c1b667318d718e
KBH,2025-10-27T20:10:00+00:00,KB Home Announces New $1 Billion Share Repurchase Authorization,Yahoo,https://finnhub.io/api/news?id=705079c84c2303a9466d6524211fd3cf7b9cfb76e9ef0da337141738e74f3d1f
KBH,2025-10-24T15:30:02+00:00,Why Is KB Home (KBH) Up 1.7% Since Last Earnings Report?,Yahoo,https://finnhub.io/api/news?id=e52528b5b25e74e1260227f803c2a22479c12aec335102b525d0f58b766983a7
KBH,2025-10-23T13:52:00+00:00,"United Rentals' Q3 Earnings Miss Estimates, Revenues Up Y/Y",Yahoo,https://finnhub.io/api/news?id=85ff6861262fd3efe9ee44e16d2290a6ae9d25167156119bc58778281d5092d8
KBH,2025-10-22T18:17:11+00:00,KB Home (KBH): Is Market Stabilization Signaling an Undervalued Opportunity After Strong Quarterly Beat?,Yahoo,https://finnhub.io/api/news?id=e97e5d6b88b836dd976ca3f03a90263bc22569b17142f40ff5682a211d6ca094
