ticker,published_utc,title,publisher,url
LPLA,2025-11-09T12:30:41+00:00,"Record-long government shutdown, valuation worries in focus for markets: What to watch this week",Yahoo,https://finnhub.io/api/news?id=d35724561da859889041f131afc39abb28e5c42126f96ba0d6c34326a45004f9
LPLA,2025-11-07T19:50:00+00:00,Week’s Best: The Best (and Worst) U.S. States for Taxes,Yahoo,https://finnhub.io/api/news?id=e12de260e94ca6506c005bf54a7266d39408a8561216ecdea9f0f9bcce629b22
LPLA,2025-11-07T15:17:00+00:00,Nvidia Stock Drops. These Fresh China Fears End a Bad Week for the AI Chip Maker.,Yahoo,https://finnhub.io/api/news?id=9d15ada8846ff32aa6483e066840b4a9646b6e8eb890087a6b59a29a26ae90fb
LPLA,2025-11-06T22:47:57+00:00,OpenAI's Sam Altman backtracks on CFO's government 'backstop' talk,Yahoo,https://finnhub.io/api/news?id=f463c1d6aaaee614a7d56a1003a8df5a8526dc03431455f16223bd8e4ed835fd
LPLA,2025-11-06T11:00:00+00:00,$10B Modern Wealth Hires Derek Bruton to Head M&A,Yahoo,https://finnhub.io/api/news?id=4ab5fc497db16eb3ab1ef6382a619a0d7c189af5871fe6cf432f5af3af279873
LPLA,2025-11-06T05:35:06+00:00,The Top 5 Analyst Questions From LPL Financial’s Q3 Earnings Call,Yahoo,https://finnhub.io/api/news?id=171fa882cae30ab9f1fec8a3e2bf01939eae3062713cca06d41b1a497c17614e
LPLA,2025-11-05T03:24:49+00:00,LPL Financial (LPLA): Net Margin Miss Reinforces Profitability Concerns Versus Growth Narrative,Yahoo,https://finnhub.io/api/news?id=abfa8bd1c385f1ee1b7692677c5c72b2158738394895381f9bc1851483cbc97b
LPLA,2025-11-04T11:00:29+00:00,LPL Financial Holdings' (NASDAQ:LPLA) five-year earnings growth trails the fantastic shareholder returns,Yahoo,https://finnhub.io/api/news?id=09c48c584c47e11bfd302f72d44a4c2badc149371b56e3896d838aefb11b4666
LPLA,2025-10-31T17:01:38+00:00,Why Is LPL Financial (LPLA) Stock Rocketing Higher Today,Yahoo,https://finnhub.io/api/news?id=babfc27da3821fc1c8cd5307057c2e2e22f2396ad00db00bcf03afd15e26fc87
LPLA,2025-10-31T15:09:00+00:00,"LPL Financial's Q3 Earnings Beat on Higher Revenues, Stock Up 1.3%",Yahoo,https://finnhub.io/api/news?id=36cf1dff8c884c7dac35f237cc2a4a217b97b3ae2bfc5691e36bbd98c9a071c1
LPLA,2025-10-31T14:04:00+00:00,"LPL Financial Stock Jumps on Earnings Beat, Acquisition Update",Yahoo,https://finnhub.io/api/news?id=8cea3e09c8afb30941d547172933d81128b832fa52a8c6b26ab65cfeeb451515
LPLA,2025-10-31T12:46:29+00:00,LPLA Q3 Deep Dive: Commonwealth Integration and Operating Efficiency Propel Growth,Yahoo,https://finnhub.io/api/news?id=141997a00a27244d55080ba0a3a99c289a22ddf6af279d94a70839ddb48532f3
LPLA,2025-10-31T12:00:00+00:00,LPL Financial Announces Lower Fees and Streamlined Pricing Across Advisory Platforms,Yahoo,https://finnhub.io/api/news?id=3d69d4a5c742df858c102743363455b757f1f84a7b2ea986aa87ded4e6a251ab
LPLA,2025-10-31T03:05:51+00:00,LPL Financial Holdings Inc (LPLA) Q3 2025 Earnings Call Highlights: Record Asset Growth and ...,Yahoo,https://finnhub.io/api/news?id=db6abcc54852f5b647973c510cbc9c90b9b4f5fe97c19dad81ce837250fbc434
LPLA,2025-10-31T01:14:59+00:00,LPL Financial (LPLA): Assessing Valuation Following Recent Shifts in Shareholder Returns,Yahoo,https://finnhub.io/api/news?id=cb6204f2cce7d6b3e25139402ca35ac8b6c7cf48ef9b697e685070e9013ccfe6
LPLA,2025-10-30T23:04:29+00:00,LPL Retains 80% of Commonwealth Assets to Date,Yahoo,https://finnhub.io/api/news?id=75daf37d8feae37cb0a3d33df74f8bac7aaa0f3963ab6ab401cc9a6464ae09fb
LPLA,2025-10-30T22:30:02+00:00,LPL Financial (LPLA) Q3 Earnings: Taking a Look at Key Metrics Versus Estimates,Yahoo,https://finnhub.io/api/news?id=f62263ab8c8403775e3b9c2763afc8e1b6fcd89c0885a4446dce958f8e8564f6
LPLA,2025-10-30T22:00:01+00:00,LPL Financial Holdings Inc. (LPLA) Surpasses Q3 Earnings and Revenue Estimates,Yahoo,https://finnhub.io/api/news?id=8a9e49755ea92e108d521e9e9d8e52c04393a18a80015ff7e8efdb63da162119
LPLA,2025-10-30T21:16:27+00:00,LPL Financial Holdings Inc. (LPLA) Q3 2025 Earnings Call Transcript,SeekingAlpha,https://finnhub.io/api/news?id=959926679227c99c4c84ebbf128242177e71f9fc25d6709dbb8c9a93773b984c
LPLA,2025-10-30T20:36:36+00:00,LPL Financial (NASDAQ:LPLA) Reports Upbeat Q3,Yahoo,https://finnhub.io/api/news?id=b3950bf1c778a4c02cc408fa1010cbb3594825a7e87419624197672ee652a71e
LPLA,2025-10-30T20:05:00+00:00,LPL Financial Announces Third Quarter 2025 Results,Yahoo,https://finnhub.io/api/news?id=de0c29184aa0dbebe334f23f8e3229e43a3c712d597caeaa4de73a926f855fcc
LPLA,2025-10-30T19:05:20+00:00,LPL Financial Holdings Inc. 2025 Q3 - Results - Earnings Call Presentation,SeekingAlpha,https://finnhub.io/api/news?id=0c62aa4e67286b0f71586a45f23093f041108e064dbb689b138f234bac4dce7e
LPLA,2025-10-29T13:15:03+00:00,Countdown to LPL Financial (LPLA) Q3 Earnings: Wall Street Forecasts for Key Metrics,Yahoo,https://finnhub.io/api/news?id=1c5e17489c5efaa71e11614521739a0b3edfb5a6c17d7fbd286322bae03ea9f1
LPLA,2025-10-29T03:10:02+00:00,Earnings To Watch: LPL Financial (LPLA) Reports Q3 Results Tomorrow,Yahoo,https://finnhub.io/api/news?id=5d9979f7297c1832f0a91ea76fbe909df809d7f002b2c720037f01cc7eef60d0
LPLA,2025-10-28T13:00:00+00:00,"Gallagher Financial Joins Osaic, Bringing $194M in Client Assets",Yahoo,https://finnhub.io/api/news?id=0b4ff8c41c8ef4d23e992fb1ea7e1e2880b075b6be8d3f56a3729a771dcd04e9
LPLA,2025-10-28T12:55:00+00:00,LPL Financial Welcomes Edge Wealth Advisory Group,Yahoo,https://finnhub.io/api/news?id=edff8c26ee1ccf609eed0f87f00d3031d659f8b4d4f9e446e92cfd632895ec45
LPLA,2025-10-25T07:12:37+00:00,How the Story Behind LPL Financial Is Changing as Analyst Views and Market Trends Shift,Yahoo,https://finnhub.io/api/news?id=d8672952a640945a5d2c53973ec86ffdaa08744dd92696e6b3451ace0691e001
LPLA,2025-10-24T19:44:55+00:00,Farther Recruits Advisor Team Focused on Physicians,Yahoo,https://finnhub.io/api/news?id=b7352b9bd82742b9057d83941d9267ba4b8bef0364d3b3e0ac6edc3206e16bea
LPLA,2025-10-24T15:40:00+00:00,Todd Mackay: How Cetera Wants to Help Advisors Accelerate Growth,Yahoo,https://finnhub.io/api/news?id=af07fd8ac2ebeaa3876c43b026321560444cde9f58372485b91a23b1ae2bc53c
LPLA,2025-10-24T15:15:00+00:00,Sept. CPI is 'green light' for Fed to cut rates in October,Yahoo,https://finnhub.io/api/news?id=065b05753b657fdccb18abfff51abd921bd9b9f9f9e15a87e78aae8aa548494b
LPLA,2025-10-23T14:00:10+00:00,LPL Financial Holdings Inc. (LPLA) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Yahoo,https://finnhub.io/api/news?id=7200f184880bf7ead6e6f046d44142ae0089f73a2c4b2269f28dbb32f99b6447
LPLA,2025-10-23T13:00:00+00:00,Commonwealth’s 2025 National Conference Empowers Community to Unlock Unlimited Possibilities,Yahoo,https://finnhub.io/api/news?id=975cfe521b302898f241d6524eab0103743ec8e8003bcf4abf978d1fc991f191
LPLA,2025-10-23T12:55:00+00:00,LPL Financial Welcomes Gentle Family Wealth Partners,Yahoo,https://finnhub.io/api/news?id=21a8b70f9a5ba417a18a4f0c8f4928faf1661f8f22124b1d12a2472aba99a632
LPLA,2025-10-23T11:00:00+00:00,Broadridge Partners with LPL Financial to Win 2025 Datos Impact Award for Best Innovation in Client Engagement & Communication,Yahoo,https://finnhub.io/api/news?id=e18d184c721f15c1819e09136ada081c4621f42d19c16ac019bb9f8c04c3ef13
LPLA,2025-10-18T20:08:50+00:00,Can Advisor Departures and Legal Disputes Reshape LPL Financial’s (LPLA) Retention and Growth Narrative?,Yahoo,https://finnhub.io/api/news?id=324568bbb17484ae1ce4da06c021b674a357387a39ac8a6c68251167cc2f91de
LPLA,2025-10-17T17:26:24+00:00,"Credit Union Alleges Former Employees Stole Trade Secrets In Moves to Osaic, LPL",Yahoo,https://finnhub.io/api/news?id=3a55343830a90d47dcb71de5f9cf5421c7be7e4ab0ae87e92e76542e28885150
LPLA,2025-10-17T15:55:00+00:00,This Brokerage Stock Looks Like a Bargain Compared With Rival Firms,Yahoo,https://finnhub.io/api/news?id=452cfe2ea6f2079022356228f86b01c50d0e661c328f84d2b9d3c4641be6bff7
LPLA,2025-10-16T18:07:00+00:00,"Experienced Team With Over $110 Million in Assets Joins Ameriprise Financial For Client-First Culture, Technology and Robust Solutions",Yahoo,https://finnhub.io/api/news?id=ad464ac627f60a50fcf96848bf1621751d03acf169b45189c7592f8d39aa20ed
LPLA,2025-10-16T12:10:12+00:00,Artisan Mid Cap Fund Sold Its Stake in LPL Financial Holdings (LPLA) in Q3,Yahoo,https://finnhub.io/api/news?id=f62f3d7f2561c0f2c11c3fcaca854c3afcdb25088ead7526942eb68288f73b34
LPLA,2025-10-14T19:30:23+00:00,Mariner Independent Recruits Pennsylvania Team From Commonwealth,Yahoo,https://finnhub.io/api/news?id=d1595797d8de683f0bd9c97168a6e30b925fbe0577a5d0dfe7752109d4d5dccd
LPLA,2025-10-14T13:00:00+00:00,Kestra Expands Leadership Team and National Presence to Support Continued Growth,Yahoo,https://finnhub.io/api/news?id=7127c2169d39be555383f00babe7ce48532460ac5a283c62ccfa9f131e885ebf
LPLA,2025-10-14T12:55:00+00:00,LPL Financial Welcomes Paddock and Pine Wealth Partners to Linsco Channel,Yahoo,https://finnhub.io/api/news?id=82fdbf4038bed54729e9516e387e1094ac9eddec2e462da52370b588e5d719e1
LPLA,2025-10-14T11:37:56+00:00,3 Stocks Estimated To Be Up To 30.1% Below Intrinsic Value,Yahoo,https://finnhub.io/api/news?id=09d8d2c73fa8494589f1258ab3f9c3d025db5ac0a4b18aef5ee990b6496651ba
