ticker,published_utc,title,publisher,url
KMX,2025-11-12T21:27:34+00:00,Barclays Initiates Coverage of CarMax (KMX) with Underweight Recommendation,Fintel,https://finnhub.io/api/news?id=f586c2d3a191c9ed24a5c3e40bdd04b5ccb6e465a05ce15927c681c9968a1a53
KMX,2025-11-12T21:05:00+00:00,FPA Crescent Fund: 5 Stocks That Impacted Q3 2025 Performance,SeekingAlpha,https://finnhub.io/api/news?id=f57e20f193bfadafa372935556bcd49a8252ea9c0bcab21c172091d5cd109683
KMX,2025-11-12T07:30:00+00:00,My Game Plan For The Most Fragile U.S. Economy In 15 Years,SeekingAlpha,https://finnhub.io/api/news?id=77613266c6fc2afdffd2a529d61a739f2067d71e31a502a86b292b99ebf85db0
KMX,2025-11-10T21:22:35+00:00,Morgan Stanley Downgrades CarMax (KMX),Fintel,https://finnhub.io/api/news?id=d3e63e06642b3b9d47db1becc797dc15a3ccf67d09d260f148ffb2578d5e106f
KMX,2025-11-10T16:34:57+00:00,CarMax downgraded by Morgan Stanley amid execution woes and leadership uncertainty,Yahoo,https://finnhub.io/api/news?id=60e204a57cd6afdb02453719c5688238bfadc2cf7c211aacfec4d244cd10477d
KMX,2025-11-10T14:39:09+00:00,"Coinbase upgraded, Six Flags downgraded: Wall Street's top analyst calls",Yahoo,https://finnhub.io/api/news?id=2402c3cf2519f2dd52e9c3462849a73b98c8aae724fea1663cff98bcdb3a0ee7
KMX,2025-11-10T14:11:02+00:00,"Here Are Monday’s Top Wall Street Analyst Research Calls: Advanced Micro Devices, Alphabet, Apple, Eli Lilly, CarMax, HubSpot, and More",Yahoo,https://finnhub.io/api/news?id=f7ec01129817f3397dc80aca48da63aee5b5135dd7d6e52a2d9f3c77ef6f54bd
KMX,2025-11-09T21:00:00+00:00,Diamond Hill Small-Mid Cap Strategy: Q3 2025 High-Conviction Buys And Strategic Exits,SeekingAlpha,https://finnhub.io/api/news?id=db55a4848f58c8ce2fb0510a9e7dcc406ae7fca1c2c37c7d660d37ad3a46bad5
KMX,2025-11-08T08:15:00+00:00,Why Investors Should Expect October 2025 Consumer Price Index To Rise,SeekingAlpha,https://finnhub.io/api/news?id=6e6a8bb03302d89b068ef209deff048abb29b0331c5faf93277ee1992bbfd5d6
KMX,2025-11-07T23:19:39+00:00,CarMax (KMX): Evaluating Valuation After Recent Share Price Declines,Yahoo,https://finnhub.io/api/news?id=59185ba91e463835abc92fd0d93cae513e7b49cb642204865ff2c08325396b20
