ticker,published_utc,title,publisher,url
MELI,2025-11-12T13:00:00+00:00,MELI's Margins Under Pressure: Can it Balance Growth & Profitability?,Yahoo,https://finnhub.io/api/news?id=54a1bf882fd72cbebd9f6a3e783d3f147c6a25649dca5349d99a368ca54f6ef8
MELI,2025-11-12T09:15:00+00:00,"MercadoLibre: Meltdown Almost Complete, Growth Prospects Highly Compelling",SeekingAlpha,https://finnhub.io/api/news?id=38e9c627fd62fec3f4742102384749545056346cb51af3f41e5f2d4f069a5b78
MELI,2025-11-11T18:28:07+00:00,1 Cash-Heavy Stock with Impressive Fundamentals and 2 That Underwhelm,Yahoo,https://finnhub.io/api/news?id=31899d0fac618eafffbca44ea77e5a70a236c9424045e4d5b094bab2c6577265
MELI,2025-11-11T17:02:55+00:00,MercadoLibre: I'm Finally Turning Bullish (Rating Upgrade),SeekingAlpha,https://finnhub.io/api/news?id=7f244c09d95bb2c645ddfd1406877f46ba47faa7cb4bb1c6d59f0c8617894077
MELI,2025-11-11T16:40:03+00:00,EXPE vs. MELI: Which Stock Is the Better Value Option?,Yahoo,https://finnhub.io/api/news?id=a74ac1974a7b158baf96d2e12ea69fb15c7b0127b388e75ae14b73ea72b94ddb
MELI,2025-11-11T10:51:55+00:00,MercadoLibre: A High-Growth Compounder Dominating Latin American Commerce,SeekingAlpha,https://finnhub.io/api/news?id=7774b7b2af173b22bec5f7142eb940c97e45a6bb3464775f9c5d6002140e1ce6
MELI,2025-11-11T10:30:00+00:00,MercadoLibre: A Solid Buying Opportunity That You Shouldn't Miss,SeekingAlpha,https://finnhub.io/api/news?id=3d558a678dd8f920fc3ed69085c465e611f3d70471d3cfa17d4d918b372ae10f
MELI,2025-11-11T06:08:50+00:00,MercadoLibre (NasdaqGS:MELI): Examining Valuation After Recent Share Price Pullback,Yahoo,https://finnhub.io/api/news?id=d6c4b61d0e8dc30124675d47b5ac3d42e970bf2816e1e7c7273b48b0be02a457
MELI,2025-11-10T22:52:38+00:00,Tracking Al Gore's Generation Investment Management Portfolio - Q3 2025 Update,SeekingAlpha,https://finnhub.io/api/news?id=9b35de4c8080df6967c3b7149780479ef91e2900fd669dac3a6a3600cb76d0b6
MELI,2025-11-10T22:02:19+00:00,Oracle Corp Sees Significant Reduction in Wallace Weitz's Portfolio,Yahoo,https://finnhub.io/api/news?id=27ec596841874a06d98258bde64d13a1d6ca6b2f09088c619690ec7fb4f76da2
MELI,2025-11-10T16:40:05+00:00,EXPE vs. MELI: Which Stock Should Value Investors Buy Now?,Yahoo,https://finnhub.io/api/news?id=6b057c86a102f8cf3f851c3c2ec500e0601a520b8e7880e912a41514c6685fe0
MELI,2025-11-10T11:44:09+00:00,Mercado Libre: Amazon's Aggression Proves Who Really Dominates LatAm,SeekingAlpha,https://finnhub.io/api/news?id=079a790fcbb227f5acf409ab9d89b50b5717927f2b12c3ffbd4f45243b6f6cc8
MELI,2025-11-10T05:00:00+00:00,Top Stocks to Double Up on Right Now,Yahoo,https://finnhub.io/api/news?id=900275a805497ddeaec03a73bbc5f85d80dc98b4806e848fcbc0f4f2a6de0717
MELI,2025-11-10T04:00:51+00:00,3 Big Reasons to Love MercadoLibre (MELI),Yahoo,https://finnhub.io/api/news?id=6f3987b6e4d0433140b041e2eb0c1f41e6831005490bb456550e38e63495ff86
MELI,2025-11-09T22:38:00+00:00,MercadoLibre: A 20% Pullback That Looks Like A Buying Opportunity,SeekingAlpha,https://finnhub.io/api/news?id=a7c6b32fd0fbc4c6879592ed96f2f800bb066c294b41b52809f5c04d03c330cf
MELI,2025-11-09T10:50:00+00:00,3 Rule Breaker Investing Hacks From David Gardner's Latest Book,Yahoo,https://finnhub.io/api/news?id=95f3f56dd5d26e1057943fe42adaf649607b2ee9adb7e937d059cb035489d505
MELI,2025-11-07T18:26:48+00:00,Amazon Brings Temu Competitor App To 14 New Countries. These E-Commerce Stocks Are Falling.,Yahoo,https://finnhub.io/api/news?id=108e3d15e3030a202c1beaddb2c27db3278305c48efcde430e86e39f51538c23
MELI,2025-11-07T12:00:21+00:00,"Institutional investors in MercadoLibre, Inc. (NASDAQ:MELI) lost 9.8% last week but have reaped the benefits of longer-term growth",Yahoo,https://finnhub.io/api/news?id=11f2f4ffb0f6c02b3cc7359a573305d0c273c7a5db4a5c67ac4bc395d287dc42
MELI,2025-11-07T08:15:00+00:00,Janus Henderson Global Technology And Innovation Fund Q3 2025 Portfolio Update,SeekingAlpha,https://finnhub.io/api/news?id=4a72b6e2c85a6469b2e82f20f1035d4fd0b23c62a93c8e51936efa40a2c07688
MELI,2025-11-06T04:37:50+00:00,2 Nasdaq 100 Stocks with Competitive Advantages and 1 Facing Challenges,Yahoo,https://finnhub.io/api/news?id=6646d4d9b9c7db6a03d04c4ddf59a343277a1b08d7c29eb5d0ade14e0ed78a1d
MELI,2025-11-05T18:42:00+00:00,3 Reasons to Fold MercadoLibre Stock Post Third Quarter Earnings Miss,Yahoo,https://finnhub.io/api/news?id=ff731669c9244dacef29332249f2bc18e39d79e115dcdf66bfa0279de8adc810
MELI,2025-11-05T14:30:02+00:00,Brokers Suggest Investing in MercadoLibre (MELI): Read This Before Placing a Bet,Yahoo,https://finnhub.io/api/news?id=fc80b5948df308fa60c074bfb137b00efed48ec6068e5650121ad656fe463047
MELI,2025-11-05T05:33:43+00:00,MercadoLibre’s Q3 Earnings Call: Our Top 5 Analyst Questions,Yahoo,https://finnhub.io/api/news?id=d66943cff47b7770dc3f52adfbfe454fd95346afbaa4ee6f48de9942cb627f96
MELI,2025-11-05T04:31:04+00:00,Michael Burry Is Super-Bearish On Palantir — With 5 Million Puts,Yahoo,https://finnhub.io/api/news?id=3cba05f526786713c132523a37872d3a5f751f4e69392791325ab66bcf6a2fb0
MELI,2025-11-04T10:30:00+00:00,3 Stocks to Buy Now and Hold Forever,Yahoo,https://finnhub.io/api/news?id=d8caa730f0324bf36a6b094a9eef835b74a09a13d2fafcb2a9688c0b7034eab5
MELI,2025-11-03T18:09:02+00:00,Should You Rethink MercadoLibre's Value After Its Fintech and Logistics Expansion?,Yahoo,https://finnhub.io/api/news?id=cfea5f2594d281b2e06f1d8e2906c7440d2845dde890751e62a36625876c7ebe
MELI,2025-11-03T11:12:13+00:00,Strong Q3 Earnings and Fintech Momentum Might Change the Case for Investing in MercadoLibre (MELI),Yahoo,https://finnhub.io/api/news?id=e25d02e26de7e184a0d3428123cba30104874a340cc441b40cab1454e788fec3
MELI,2025-11-03T04:36:40+00:00,2 Large-Cap Stocks Worth Your Attention and 1 Facing Challenges,Yahoo,https://finnhub.io/api/news?id=7147929f0391337e9b67162ed609dd637d658bd51152a82ea6bc5a3a94b587a9
MELI,2025-11-02T19:11:17+00:00,Tracking Baillie Gifford's 13F Portfolio - Q3 2025 Update,SeekingAlpha,https://finnhub.io/api/news?id=ea5e3c20b5ccfa274d58b7b664e9b03feeec34f4800c5b88526ec05df6e2a54d
MELI,2025-11-02T15:58:00+00:00,Rethinking Your Portfolio: The Stocks That Could Outperform for Years,Yahoo,https://finnhub.io/api/news?id=ae61100e0eebbb9e0dae7c663c85826e0b80364f77a19aa09531181ddcd29021
MELI,2025-11-02T10:05:00+00:00,3 Growth Stocks That Can Double By 2030,Yahoo,https://finnhub.io/api/news?id=af9752ecfd8f38750abf640ab12d7468ec15e40de9220ae64d1d7a5924cc189a
MELI,2025-11-02T08:45:00+00:00,This Low-Priced Stock Has Amazon-Like Potential. Here's Why.,Yahoo,https://finnhub.io/api/news?id=5102432314786e4445bd661be215cf458a6e54af0ca6e126227dec1a22d0f955
MELI,2025-10-31T13:58:26+00:00,"UBS Remains Bullish on MercadoLibre (MELI), Cites Continued Momentum in Fintech Arm",Yahoo,https://finnhub.io/api/news?id=566a6b5eb87a4fe13b4e20752d7d9c88b2074eed1588a7bff3ab548df8d96465
MELI,2025-10-31T08:25:23+00:00,MercadoLibre (NasdaqGS:MELI) Profit Margin Increase Reinforces Bullish Narratives in Latest Earnings,Yahoo,https://finnhub.io/api/news?id=e010b27209307a7f654c195b3ff8c5d4e051be3b8ad30f7f685a6eef8fe7ee42
MELI,2025-10-30T22:52:19+00:00,See Growth Opportunities in LatAm: Mercadolibre CFO,Yahoo,https://finnhub.io/api/news?id=808a9ddd502273b2c19f39a42fa6b9109d959e21ff696aa47afcfb69971b71aa
MELI,2025-10-30T20:06:56+00:00,MercadoLibre Inc (MELI) Q3 2025 Earnings Call Highlights: Record Revenue Growth and Strategic ...,Yahoo,https://finnhub.io/api/news?id=fc366cb4eb0b7dd7554a3279947d09f3988f716c5dfe8afcc2b9bc37cc58d1d4
MELI,2025-10-30T17:50:41+00:00,"MercadoLibre (MELI) Stock Is Up, What You Need To Know",Yahoo,https://finnhub.io/api/news?id=8c94426268c3c94323e02e832ed8d0e55db7f7bcd766bdb7395b8e7bb5f6af6f
MELI,2025-10-30T16:28:00+00:00,"MercadoLibre Q3 Earnings Miss Estimates, Revenues Rise Y/Y",Yahoo,https://finnhub.io/api/news?id=1dd9e776e7fdbb99f7d029c0329c2f6fef2662ff13d4004a42bdffc7d5febc6a
MELI,2025-10-30T13:30:09+00:00,MercadoLibre (MELI) Q3 Earnings: How Key Metrics Compare to Wall Street Estimates,Yahoo,https://finnhub.io/api/news?id=8f041003a1b706e6bd654681221202dc524c4581a8b342c48dcb056aa8688a36
MELI,2025-10-30T13:15:43+00:00,MELI Q3 Deep Dive: E-Commerce Growth Outpaces Earnings Amid Heavy Investment,Yahoo,https://finnhub.io/api/news?id=bff919c2732ece65cfbde88f292c0fb37921ce219a08be7992a2cadd3cc90669
MELI,2025-10-30T05:06:58+00:00,"MercadoLibre, Inc. 2025 Q3 - Results - Earnings Call Presentation",SeekingAlpha,https://finnhub.io/api/news?id=160411d82223002e548b0e4e1506acf82532bbd374bdc5ddcf1b37ffe6ccda09
