ticker,published_utc,title,publisher,url
BRO,2025-11-11T17:15:00+00:00,"Brown & Brown, Inc. earns 2026 Military Friendly® Employer designation and Silver 2026 Military Friendly® Employer Award",Yahoo,https://finnhub.io/api/news?id=2aa9db23b15001d6fc7960b5be4c7531f0a5d02bbc1d20fb6711ea3707b9e4b0
BRO,2025-11-09T22:08:47+00:00,Brown & Brown (BRO): Assessing Valuation After Recent Share Price Volatility,Yahoo,https://finnhub.io/api/news?id=a528270fe4c5c265746984035bf51f9a9215fea307b3983af5ee3b76c28bc111
BRO,2025-11-09T20:09:44+00:00,Is Brown & Brown Set for Recovery After 29.7% Drop and Key Acquisitions?,Yahoo,https://finnhub.io/api/news?id=b7c318cf1b85340978bd8b129e6430ff7793d059552b044e610f8a043f38477e
BRO,2025-11-08T00:03:44+00:00,"Dividend Champion, Contender, And Challenger Highlights: Week Of November 9",SeekingAlpha,https://finnhub.io/api/news?id=0f24cb5e688ce530a1a3feef456bd575a4ec37a9f09b01feab5a82b5eee9fb0e
BRO,2025-11-06T11:30:00+00:00,Brown & Brown appoints Jessica Getman and Joe Siech to the Retail segment senior leadership team,Yahoo,https://finnhub.io/api/news?id=0d9a78ca568f5c9ed4e251f812709c0f93b6ac7b3427e9c2c219e5197a957697
BRO,2025-11-05T00:12:19+00:00,"Keefe, Bruyette & Woods Maintains Brown & Brown (BRO) Underperform Recommendation",Fintel,https://finnhub.io/api/news?id=a3acc58edce7d87c13e3177d2b419b6fe0591df62cf15215fe986719e95d9520
BRO,2025-11-04T16:58:13+00:00,Watch These Stocks Falling 10% Or More,SeekingAlpha,https://finnhub.io/api/news?id=a65bb55b32aa5fa1d9e1cfa52a5a01be9b1d65b9745257ae0cacbbcfa6232eb2
BRO,2025-11-04T11:45:00+00:00,"Wright Flood completes the acquisition of Poulton Associates, LLC",Yahoo,https://finnhub.io/api/news?id=f7d37b08f81fe71faf47244ada2d560f66ac0c10a94d59f98e13f5b947e54393
BRO,2025-11-03T12:02:50+00:00,B of A Securities Downgrades Brown & Brown (BRO),Fintel,https://finnhub.io/api/news?id=e791f0f1a60a133bc0693445e932e7945c287d30cca5c4352f83134978b8e3fd
BRO,2025-11-01T23:15:00+00:00,"ADP, Snap-on Lead 14 Companies To Announce Annual Increases In First Half Of November",SeekingAlpha,https://finnhub.io/api/news?id=bce96eb99718ccd11e6a6fa83c53734cf90fb5a50c94ba49224fe30158c70dba
BRO,2025-11-01T10:25:22+00:00,Best Dividend Aristocrats For November 2025,SeekingAlpha,https://finnhub.io/api/news?id=01a6605dd3fa2ffc13d7d145ac3b53189f3886bb1a8c3445329f48d86c0c75e8
BRO,2025-11-01T01:21:19+00:00,"Dividend Champion, Contender, And Challenger Highlights: Week Of November 2",SeekingAlpha,https://finnhub.io/api/news?id=ec0d276a80e08ab952f7328fbf288cfd9113664130a413a009485abe884e7623
BRO,2025-10-31T17:52:00+00:00,"Arthur J. Gallagher Q3 Earnings & Revenues Miss Estimates, Rise Y/Y",Yahoo,https://finnhub.io/api/news?id=db7c9ba46323c5384a9d5dd027d61283bf4bdaae3606ee34b4f1a0f4afc5ad5f
